gatewayAddress,delegateAddress,delegateStake
xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,GIdeF-0Dk0QhZU1qkVII7ih6EbOPUxjEVsRLXfNSKHg,435000000
oULZ-a6hi4a0mhbN-AaqEWHzyOMY4ghIxfCIA_F44ns,GJ6cPKeeu6oVUGEOcdQRmRFiRHJqocvL5yHVW_5qaHA,435000000
ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,GJC6ftcjRjTat_Gs_8IXkAu8Q2jfwWTks4TgWDFGScM,1738750000
eNSUT_JT0yQgrC6TP4k2IlkO-krjIKzAUgxVPZ58fFI,GNih68zPAXE59pLTzHgfq6uMwsKke9pF8IiUeIaSHIE,4997500000
tJWsUi-XhrHQzJCgJgpJolBRjfA1Jbi3uOLtU_XUTaE,GP9QiYnyr3oPjVBVNKHYCKEhGPa9e4e4vV4Ler2TXkE,891250000
S2xQ27SgYls7lr2T-OvXle0giV6lFZnsWoYmxldttw4,GQ0sUphBR6HQpAQs6x9uqftyZkWjUAr2Wf4YyaXfubQ,435000000
fD5A1ki_bDGt-FjVvOPHPZ1ylDAQo4zCp9LIOD9VCWk,GQnMHXN_yaMCtD-EEOerVVhrvN2dzFyvzEM1rhqOXEQ,673750000
P7cerPVR1YDu7xpgb8pj5Eso6MwXMrQaoG9I5N4nHWw,GREE4qe_YWBzgzDWZcfbdfhYH5nbnuYdWk0WYdIdc-w,870000000
47xGmSGVVhiBnlyKORUHwR5lFYgfXtX_xOxUuVn7ZZs,GSE07s5s2fX3DM5DhWKOW0byHWUzUcqBw8-iQRpxgpY,435000000
UJZio4XTcuE59RKs9DCItIKO26PnpN-vYmi26MbnB9c,GUK_JhaVjuEiypugbq3yeb2pHxBH6bpb20sDmr0KtGE,2390000000
l-AzgD1GbeP9L2zHakpD0dvbfBivM_EpIQkG6zNT-h8,GW_IVY6hrWTy4wUQ03Gd1iFr3vxzOBQW6lguZN4v-6c,435000000
H3RizJHuKNGu4oXIFjIM3Tzyjd32-_C10ZzNj_2TV5Y,GXBHn5k4gc2QXioU0e9P_v1GuNahWwX2nz2El7uE_x4,630000000
jpPWBpBN9amvVPjP_v5XlnEu7U8TAaTqPlJ2cbREe4U,GXwY5GdvyIlmVot97eWk6GQG7TBN3Pan_Xs353zFbWg,435000000
nAvqHc2ifG6-O8U51Ht5fvx1BTNGQ-L1ue6jVwlHUY0,GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,19356250000
cSSmABifu5RIRONaQwhE4ZfKhIkV8TKE3Jh21L8aq0c,Gat8qQQ4amLkKUc4WakTVFyXK5-Kkg5hVyLhGHKPOZo,565000000
gwxL4rhuBjkYws7vfoLh7M1PcKuRGOS4OSG3eXrAaYo,GcfLbLJ-ZLeLMgdQzd59jJsiWQkiFB7sGRUKtgjYDfo,630000000
_YGfxAlvCH2f5yRtdhy4hseGCszI52LHrRE2LlJcvv4,GdtQquK867988DikyrJBnmJPcIItIXh5GuCX_MmhkQE,5280000000
LXGA2GXkTUkrK5wZ9xVU7-mUD8UOZrfk8qkOAiexEcU,Ghx8u6Eq5HG6dHDNPviQd0h5VYcuCGcIkrX0IICtwpA,565000000
Ms8uQa1XZIYbdMQA26ZHS3hnO5nBoC6G3xvrxDuJ7dw,GiO-OjDkWwE_9MeBrgbsvfoSdtvlRxE7Z416rK3yAuM,2390000000
ghGftRJ6mcBSqL1g9b4DIfqs4tbD4CuDXtAZaYRSzDs,GiizoSNY8nF5mcy3m3TdA9s5Uj1UKV2xgWcH8NAVYfI,2390000000
wOaU4hImu0LIcJplyjYAJxodr6D9ViVnJBPugINLkls,GilzlnobAlrQckwQ5KyzZvDkO4J3jbxWhElD3yDhNPs,1956250000
pi_PVyBCifSZfwKG1v2BZs3xOL9nVitgw9VK6b7HmJw,GjNgmCn99qrpkx1tbIPZrgXur-UTTur4HRXdR4MU_ek,565000000
DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,GjYBJ9R-BY1pOY63Ns4jL5qgD4VXouzEz4zu7e8q6CA,565000000
j8VAEWC-Vbg24HSgP7Y6lYpsuzus_af3b9AI_Wf7CrA,Gn9gG1_N92AJtVStxU37rqGLI4ZsoYmjWXUxkdJ42bU,565000000
43MOWh1szEa7bRbhpcDIKcC1RMBdyzb5UZcWEC54hCM,GpuJ6-7d0IexbuQgsE7MERCa6UYAX0o9T-64qIU56IA,6952500000
tXxfIOujBt1Z6KQUE0gfjPYVOfj8wOaRPN6mWN8Sq08,GqZvux6ZVhS7dLIHwlPiOsn9lhkNLEHx1vsrWo27cMc,4562500000
ddu5Qb2h_YyBR7sFKzoD7fr-diLKRCiipbCFpUFRI5Q,GqfMY5j-O2b0_PBDtdq9HBwp2-hZ3SfvzuJY2KEqQPk,652500000
EhkVW8-6SnOm1UBVI-TJH2Hsmoz9ppv1jQMRaSo2W_g,GsXm0ZQ36CU9gzGYxfLKghEUEXrXG6hVphih8hf3F6Q,652500000
DdpnQbt3T3N3iGSVpg0e05oTiOQhGGejwDF5UO0PqeM,H-6HNucoQTiAkc2iT3KZ3H59WO5BCA2fMNixkeUyfYs,2172500000
anlt7hRxdXadd8_EsyBm0rrDBxZ3d1f3FvBZy8uwInw,H-pFpGviqKBLrEjkZ8Svu10jzRG20WSt9i6OB7afT8s,652500000
lvjwq6Li6CBACaV7Wn8LLIj72XMMBNwZHPei9Sit2dQ,H2oI7nOJz-wVLd-MGoOdjCQyNUMRlokKQUh23mR2BlY,652500000
s91BsMWRi8E4Lkmx0cjzwFNxTnlKjX6ne4mJ2jdMjHE,H4BWLOuIon_hOKxDpRe6An0vnte0oVtt4rXS-uOU0jo,435000000
SzKVrTQxkKnjR7vElct7Wn7FyVk1X8KBHRrdtiW7sLs,H7nSLshKt6YwH8C4xuIB0oXO2O0KThAMamQgUmIRxvk,1956250000
07n1rt8lyiFxtdutvO9fyKH7Lbrb2OeHwUxcjVdWqzA,HAP_5Ys_Ee5CeB6r_lZePfj7R0W-EPDC8w6kA71kLDU,805000000
88TfXbrWazBDxwzZkd2K0zEtmMR9TXMOfYQ-u1WfV2I,HAT8OyIFV87oYGh1gRb8vNaahGR_QV7ZTObUhaJqE_8,435000000
Xy0umfBKlE5kBQz-RPXwtbShdWXG1K8YyK_6Ob94qY4,HAbtZ8VAityV4ssx9y5fnrK2y07ZQIxGCGfDPE0wVjQ,4562500000
62vfDy-Vmv_mIUezOUCesCm7FiwhxGRbazNZAJtOUyo,HBavZVgE0endso6Fk7wBfyw6p83Lkv5p_jJ2BrcQnxM,2607500000
ehsTBLZY2uQnj4KD9zBBPVFleNa3QMxpbc0EdglEEW0,HBevnRaQquztR-v-Xo9u7sSUpgk77I7xxenAsnOU5hI,1303750000
LY89WeNXvTn_NFT-KVV6HPcPVB5qpSq1ug25TScwlq0,HDN0eMb4OpTNAMeClQknzw0S_b9fMGnAaYBGwTWvGFk,23657500000
IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,HEXphwJmgxM8BcAw--4IH13E2AQxCqwJ-panflvaows,3258750000
6YuXLXYtL1nlV6XdcAKb61P_-t2rnSSnCfIdFqrxcrI,HElIQKEk-hA8353vD_dhs6dNHoO_j1715t2_Q-OlSc4,2607500000
eK90HD3rvvYNzA2sgW_MbYCEvYtUGRAmU6Wpb0qaQw0,HF1lvOEkrOz-caVVb9ZiPD5v5G3NGfbhV5QM4dmEEF8,5866250000
ym6oz_dHstIl56t0TPsHpaw6Iusr4w99QxAvJG5zGtA,HFeL4Nwkf78NrSaVPRXvm3ggfAyp17yh3EB8tc-8lKI,435000000
Eq3gnfpqBqOSoUUGEqfEIJfSFOPeKqw2HWUzoiZXnA8,HGDOvc3jIjx7pNOpm2i4NI0OTZqnwq7gICVwdNcHXBk,587500000
sgwcpaMBBy1St_I-sczkueEREOuDTt74JAOBE4mHFCw,HHpBsGkP3yy8v1i72jbBKG0X9BSinU4q9UK0Ub1PQBI,565000000
cjTSqSLNYAfQ09pJVQDGdCocpBrjqb6PwbhBbJc4-A8,HHxMwgjjSU3pbJDWiMZf9AeEvqcyogB3jppYpJXucrE,1086250000
4n6rkM49G3WdnP5HPYiUTsk5iPZ64ZgSW246wuQWvcI,HINDVbq7GU4bg8ZvD9fCwze-J48q8iipRLRr-lmuYrY,1303750000
1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,HIy2EtYMzWsYyl_HCy8V1nu7Rm18-b9IH9ACM3-Yxdw,652500000
qhjZBMNa8EDTb8WaZwJ9vwVgiFbX9VmVmd7S7x80-BI,HJQ0s42o81cHyuMNhifvVZcnluq0xxcRJQwVLn9xHE4,4345000000
nAvqHc2ifG6-O8U51Ht5fvx1BTNGQ-L1ue6jVwlHUY0,HJuxnSbwMURxYQh6xsXE_3OYWgYGYrUF74muIJJLdNA,5648750000
d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,HMRwqttDovg2nBGhzy3OhlaWj3eqcKAG_jFrLsQ2xhI,738750000
KlJUM2TsHgUI1Ih-OsorF-UpxND21amAEltukFvotTo,HNKSPkA_PobAufNsIhFpuiw6XhjBeRXHaODKI7qAjtk,435000000
KlJUM2TsHgUI1Ih-OsorF-UpxND21amAEltukFvotTo,HNZX62JLwXubZ9VL6uX-u1CxN7iT0jRiRIPZfAt8lGY,1738750000
xXtdcExIgBtZ6HZpOLDcNcbq_EH89PhDXWaqAK4rjyk,HP1QA6oh1P2IyYamEZyWLB9R09nv0oqqrhU7-b43Mjk,435000000
3WEXCEfP2jhqUTzo0dgAV1210DB4EQ8U_NNyEZ95IEU,HR-xCr4DgvRac7JEZXv9_AHq-flWxprjN2J4XBdRmj0,435000000
QGLLO6zhAHMzZ3j8WnZFJA6DA1S9nICQ1oEd9HmWRqM,HR4NHevBdEGNYqS3ztwCryYPexvHsER1gdjIswjCd3o,891250000
-iiTyYDjrKgST3hiYP9KUQ42BM9KxUBnA14yjXZNPbE,HSiJ6oAWHB6oYZ3pEOEC-_RnJm3V_oxeqJq8cUqV-5w,3258750000
lvjwq6Li6CBACaV7Wn8LLIj72XMMBNwZHPei9Sit2dQ,HUKY5izZ0EMp0VrJpU21YXLjQMK7dk4ZDjO1NHvIxcQ,652500000
3L1b04cEvPoHC_vLhCddofdjqDyGaA7sozxn8VJUcNY,HVG7WfOG92aVjamxf86_TrBrU4JcDq3T3T_eB2LdvuA,870000000
hLRzRWWiLMHaTKLJtL6vhzE-emNqHWLjdJB5C61BzQc,HWxSp0-J54St_KokkGSJVOVT74vFrxvm7jXFAofUmtc,761250000
ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,HYr-P5IO9j9jPldW1FW4D2SAETp8ZmAB9BojPdZVYfM,1086250000
a-s4o4rNJzG_Wcwg0cVRsOYIVkXmGyIgc7NzMyr1H70,H_7wYr6ZxwU3dJRo5i137rdgciXgVyIRjGmlvYfx_D8,565000000
yRUte56wdPGHafW36HVYLsbhpggbGECPA60iZp-lsrk,H_CJAIaRegTtl5R7EWbBEvhF_pTTdpXBbglxgZJsdgg,652500000
ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,H_LEp5lBgXWYkBJvyvbWCGhm0Qb55p2d8Vq9WXEsYkk,673750000
XR8cKlu6QsVbEMphx75anqUa72PJ6KIl_HJfF3iuoSo,HcYJYclmywjbAzQCdv06H40cLmGcj5-aepQ5N2mXcgw,652500000
9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,HdWsTjsYMzs51Am6OBlnek-aiGxZux3zeqezXJRKEX0,478750000
4ncmHw9ZNRTVyrptYgJdWInoq75Rbx_u4Qlvq-PSrBI,He5S8nZWMy7iMz-_JONEDmBycmIJHgl_vjbOgAuaQg8,1086250000
oULZ-a6hi4a0mhbN-AaqEWHzyOMY4ghIxfCIA_F44ns,HeAK6aqEwvZH2Rf-svhX7PLR6TJu_i2QefRAQR05Qxg,652500000
W9VN2kEtytpzj0wn-izbIbUE2yx9bvQ8_ftMyBOx_I0,HeUXmqlWyGv1fe5NxdOY66U5UPdW8kSfqDXm9jMNsYQ,435000000
S2xQ27SgYls7lr2T-OvXle0giV6lFZnsWoYmxldttw4,Hifxzvfy3XN48-z2E29y4XTrM2tgKc0ERGe8bbpyxe8,2825000000
JxZVzuJKFcEePUCpYZFOqylnSgXRHhXPbvc4dUk8NcM,HkRKUlJM85uaOurxShYU5TD3fCsTO0-0mhh_rcgc1Xw,68555000000
tXxfIOujBt1Z6KQUE0gfjPYVOfj8wOaRPN6mWN8Sq08,HlFAOwn3uO8cou-sUZCA0n0QkWun8dVYsWB7oe9DyJo,435000000
Ms8uQa1XZIYbdMQA26ZHS3hnO5nBoC6G3xvrxDuJ7dw,HnWXicdF2IxhtkvwMRSGLW89rGInSmOyG7Myw5-SU1g,1086250000
Htqc__0gjHOa02RFS2vW14e76g4KVanYjhV-WzxAMIQ,HoJ3MNPdZYAVhApfDkxFOe5ph2XCs4Oy5AmL5W6xVhU,1303750000
TlZUBXVaCY5mvVX4IUjFR3FcMhkmnTAWikzuWlAc5_M,Hp1FXOnAd_ynZMDAYxD-Ry40U5xpFlUEWfPYUfOXBcI,1086250000
_hUBKXfHmGQ5WY8zZtaUCwOG6dTx-h7xx0rmtW3NqZI,HpxoXhYpnQ5l41IpVni9NR6589hgUncovgnIXoo0m6w,652500000
Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,Hq0haLNws78n6LdILJkTKPIKnJ1EyLPnf1wZK3STaZA,652500000
Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,Hq9vwLGhZvunP4yWx4Mcy35r22XiiE8fA46R2Oltlow,565000000
3RD-ifJlte3mXlRU9ZpoUGM6EAii1EQlavBrJ79jEeU,Ht2e8zEe5QGc7k0x18hdprN-jyQTqRA20ZId_-Rz88M,870000000
Oa29VaMnzz140hg5Bsd8R-xNJ_yunPoULph_C1fiy3M,HtNUxmA-xiCB3SoZ1XgeVefXfJOqh0DHXFsehn1Py5s,435000000
KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,Hu8aPccKOyc7MRWY1kGXiTJ0tJAeFocK2BPe2zdK54I,435000000
KyB0PQqmdSwkuwaS5NTkQGUCT3DkYvgip_dKtSbIOSs,HuTNAx4ToYoNoX1R4aZcvNpZGoyam0_I10qdu77G8uQ,652500000
J2AARe8Jzi2ttgjDWAtHLXgdd93psesyRUuvg-LN2tg,Hw3s0NmckkDRyuPUWD4VK5mQioFD9j1gi7oGD6FF8Tc,8260000000
UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,I1XbtoviV6DS52r-8cKIwKAqsOBC85KOcal17gGA4qQ,738750000
JxZVzuJKFcEePUCpYZFOqylnSgXRHhXPbvc4dUk8NcM,I5e5ojwT8X2jkBd8wmeekdKSyLtY4rp0BnEEKeFYxsg,1086250000
TlZUBXVaCY5mvVX4IUjFR3FcMhkmnTAWikzuWlAc5_M,I6F7Lj1XVlwQETfHGwyTgjNrJhHzlPa0TAZ_RQavYmA,1086250000
3vylqFL0396F6lBoMPTHzBCqgUtycDb2tJ-vcPOnpY4,I8N_JzUDQaxL4rwokLursGOBk2eV46kycdXT8_PBtw8,565000000
qDyOMb6EQlp32qkx1v9Uf0uKtucUo3NkYpBERojSukA,IDQFgODse5AoJaMFIAG8Zm6z1D0LWThFFdKSNhwg4I4,652500000
Lr6btGJwfdwJ1DaJySvDiBALwyMQjsZx4QGtnAWkbHU,IITodXu6f_nc2fafwUwxxZVpzHm9fgDbtnHo2WWlGGA,1738750000
JVTzls8_vGow74rbTILPmFqIYIgvTR67MhwXqHdBBk0,IKLm87TMTM0hzVlC5-7ypHvAP6lvfZVr7jCoVa2nO24,3042500000
PhSkdSAupAkUvcarINQ0yFezknKpotSAyBYwFEcU6FI,IOSx4C03QJOto72aGtoZl6Bs-G9d7gPKeDyKTlHDttw,456250000
ZnOlQXC0GUlWB7X7arG7DGho3HVEhp70B6qP62N_IF4,IQI-tSXvVShUwOWvG6f1FhnQhbcSb-XTbrt4VO1G1eU,3911250000
KPnRrgZ2WLA1OiDj5UcqvLeT1BNGCtu6lRiswHMfRis,ITpnOqDgjezZ7RE5kDV4SeION2USfzdsA-AKLbtSEgk,4128750000
Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,IU9tYDEr15CwJ1e96ZBoqwaXZdT_qE9xPL_jHzmpuV4,652500000
YpujpAhHCPkyw9L1yxAYoJD-SQgqLfuZtLZfFWihmEo,IUtAR1TYEEez6cPuVlsMfbsUWuhZk5vp0VPYjETf8EI,1086250000
yRUte56wdPGHafW36HVYLsbhpggbGECPA60iZp-lsrk,IWFgYvhQ02YrVlZlTMUDd5nP3Qi_kH2CzoCCUzJ0leE,1521250000
fD5A1ki_bDGt-FjVvOPHPZ1ylDAQo4zCp9LIOD9VCWk,IWfJYqLjaQMDuQr8jS0Lo0NBoLwzMfKdcN_RCUwCjnc,1303750000
cSRwuTspzJ38gbpT69mkpJdvHLtk74_kwpOoTwq_T8E,IXOOH6I6JKPJE9PHSkhlUNSUQZ7_gNjXBb5WISnrjhI,717500000
lqYA3FQq8H6t5xXc6A4bOGxEW6H2lr0EXnR49tDpeuU,I_kt8T3z5L10sMzyhB7N_PAcQjSpgiCxJC4eoVXUrOo,3193750000
yRUte56wdPGHafW36HVYLsbhpggbGECPA60iZp-lsrk,IaDVi7hvjWFrA0RlxWg_XtwG7zfIPNL4cu_KP-A2Tt8,435000000
3vylqFL0396F6lBoMPTHzBCqgUtycDb2tJ-vcPOnpY4,IaIR__ALI5wx6GuMW_zGSYrqyjzDUn1Q4cOMgUEAHbk,891250000
6b5rWgidUL4FDxe3OTJHfKf7degaXJ-ze2Qc9_KEYmI,IbnvD6TjenMG7UTPWLzt8tptxAB1W470hWf0idfxT9I,652500000
kvL8dV0aDNGQzH3vxi7sp2OWtPvTdavTD6WYxoJOb7c,Ichb9fLueea9eBBrIzOoRv-Lc3iuXomcKOLhCTEKp-M,3911250000
17mzTy5SPpbu9A1Egi5pd0QJY8jgeODG_3NMoRCH7es,IdFT4fVTrXN1TaJof24Ir9q5W6mMhrTXHqXWWOJUL1I,891250000
KlJUM2TsHgUI1Ih-OsorF-UpxND21amAEltukFvotTo,IgjrSB9ewSZSBz_VdpyK7_Rh7L8sbrAXTcreBfgCqBU,2172500000
iORpSqCysUfCzjXGaYsjyzaznEE16r13PJ-bUPRpp5w,IlGbXol8BiqHLYlhwZN4tpGxr1mKIGKvsctsYCnh1P0,5518750000
b3JpfwOOSn3enULf-rd3SbVKlC06FDD_AsgkCXgjiik,InTTRHU9lqNTE9nKko7izbmEPDNhYiSFhThVY3PtiA8,2390000000
h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,InU6Lad4fCeH5zkl9XnPjpABYYKrkzj0199TijPBR-s,435000000
VBrQJZQ-XCLCF4xWmzcmkXFwHJusqmQdL8W82dkUxhc,IqDBLJtopZSjY7yJEsN1ksKX6Lm4FVE_XeqYn9Ex7us,4128750000
wWHQ8--0WhZmc2r8qLvVLGElmlBxGgG5WzS0D-5kURk,IqccONP0V1YklOsFRaf0pXjhJM1hHto9fvMHkLFTgdU,1521250000
rzdQZubopSW3ZrIOCeQLNqTqcO4CoagL0-inazNCU7Y,Irsg8i7CDvGaqs2qX148g5J2G_S5yq7RWdO7TV73qPY,2607500000
7FpLr1VK12PcR9qM_3JpUQxbZckNwVXiaJkIYFGBT4o,IuddAiGyG6fuVaVCArP4wi6DEqyZpTT_V2tq4gKPnv0,652500000
vBDC_yCsXY9KrM4nFy_ngR2aN75F85650lJZnWH5tEU,IuyxtOajv7t6COlbrPmRLLxkW1Z5NCAol-hn30xefaA,5431250000
yRUte56wdPGHafW36HVYLsbhpggbGECPA60iZp-lsrk,IvsN1e-ldmv14YG1bRgSkCJK9EsSkJM_7Td1diE0TQk,652500000
fD5A1ki_bDGt-FjVvOPHPZ1ylDAQo4zCp9LIOD9VCWk,IwBwBobaeLquSLMIDGCBoVyLQAuOc6GsvOB6jvHblj8,2260000000
pMFXTIJKpybk2yej-iD57ycy3BfAiZgJ9D2CZaFDFrU,IzeDiA_YjD1vwvvz4gIsiD_u1hg3k5YQ4IRRBjDDuiU,3476250000
4ncmHw9ZNRTVyrptYgJdWInoq75Rbx_u4Qlvq-PSrBI,J-awHnoFVfHLeNQt4bBxIkJFPXuwgvorb8U3w8xCb_c,1303750000
h87HVSyMj3jab9GwOYQd2ZYVARcF5EJTUuXHybD_E3E,J0-uu2U1jYSPpwCxrCyJvMYRxeBcH7DAR7NmFMKHAvI,2172500000
hhdY1RAnResVM9EE4hLqg_EKjeufOycH2G_Fifc9oIk,J18hHD9bcshKh2YVuRjV0GlZju_Iw8qd31Q8TlBZv78,652500000
N64vIXjphKRHrciqRafXleT_dJ_PwgYVa-_kdWy1Xpk,J67EGUIEanqz19w_L9l4S3e_2DgDd-XN58-PGt5FL9o,435000000
rzdQZubopSW3ZrIOCeQLNqTqcO4CoagL0-inazNCU7Y,J6tgiJytfN659SJqgOyFYK1p37OE8elszn01B9zj9Sc,6952500000
cfUh77oKJiuJW6wbAb999RkN-lMKvX00PL0KKbvIz-0,J87QkETMSbDWUhESO00_feBINuDlrRgx3fExrzWltBA,652500000
P6fwzHwY75NIUMIeNNaNIA_T2KeI2UEy2yaLriv81LY,J8v7SNxkRyHWa2i52ikQI662RSQseGsfwkg9kqIpjBs,435000000
LeL57Lkx1bKzwmiiFvkVDtkTQ5Wh9d5xyQICj4cSajk,J9s-Si9Oi6ZNnTodc9Z0Be1zs-QjJJrIsn4vgQmSBno,1521250000
KtT83AUy-9BqzYxvfyLihjppxJMgYaaz7cbhgfPdvRU,JBd3mJZ5xK8ElDCsnQf-y8xlmo0KtPX_KdDZkGu1EY4,652500000
TEHjbg0NBCTOx49dbFOyL7v-ljT3LykMtsG4lGEfERs,JFy37JGNJlcHqZFrtup-tKy0b_7vC0sfBhyB-RXRuyY,565000000
pqJmLkaXWjgSgsTB2_l5slTdRrx7lgzq1XTc4LRV0l4,JGJfY4qSkHhVPdOjOXrFsC3Ct_yjMPThwwJ_0Fq7Dug,4476250000
YZiqI0g53KG0ZKgnoBxRKiA06Hsfa5l9P2hucWi8Res,JJ5Ow3VgTQzMdDdHzQE0XBmfjQ0WZ7mi-99TRYwtb8A,870000000
KMjHKXpM6V4HqLBDFiI270SYxgGQftKAe51lZ34FBtQ,JJa-CnS-Wwf5AIXI5TkKkFM-mAfT7RJBwGxQSNpKVEU,456250000
X0DKu11docURUSsyqSwO7elFbHBpxAzJI6GnlA66U2U,JKMhZlvus_q4yU-1Cnl766aEuJ64-Kh3jc2XuNZCID4,435000000
tJWsUi-XhrHQzJCgJgpJolBRjfA1Jbi3uOLtU_XUTaE,JLzGhEy6FYVWW-4siNjR9h13WNHIROEF8VPCmA6Rep0,1303750000
lvjwq6Li6CBACaV7Wn8LLIj72XMMBNwZHPei9Sit2dQ,JMZelRXlPtCQpGtujAzYssjWa_DZ-sCdAXU3VXZNLqE,1521250000
_OSahxSTffKInVAhPFi1LcLpU41TniKmIdFDZ2ZmI-g,JMt1MnVzImqqVxgvfE33xm7myjddMmhMvsElC3hq0M8,870000000
osZP4D9cqeDvbVFBaEfjIxwc1QLIvRxUBRAxDIX9je8,JN3jyO8g8HV2cboLIqx0dELPXbdVxKv0n-mVtsTkJAg,2607500000
1GLELagOHDK_Yq9SvlIAAYjTc31pTuoH22xVsCdnS7Q,JNNifa9nCmIImyuiRyP21Td9CCINrtQV0dALGRIBfyE,6952500000
R3M-B9MxQroHoAzY7-Xeikxit2-s6f3WY927CgvJsh8,JO6USwc_RsgSKmIxZluP62RMGOcgqqU5ZXN7SXUWJ8I,1738750000
eK90HD3rvvYNzA2sgW_MbYCEvYtUGRAmU6Wpb0qaQw0,JT1PM3_TBPa4mE82qN0I59jXgU5NUPMtVJ4x5bKbsJY,1086250000
9In6CYcWT4BuBK4nOP4vDqfwq48a1j3UDoH_ArBUogo,JTR-AzXFJrzTXcpU2rC_OC3kr1i2fBEbnSBmuxDZh3U,435000000
cfUh77oKJiuJW6wbAb999RkN-lMKvX00PL0KKbvIz-0,JUl1IPPWolLj_JQLTwVXCKyCgb09kSiIcf3pdy0Iz7I,1086250000
-qFD1MII0PtppZqaeqqniDS8taYZp9Kw84amFDHAB-Q,JVoDM9iVZKfbSF7FZL7MpFx_ZSloRLe7p0GG63Y2x7U,3302500000
vt8-HvjzX-XHuZFgR1tFFDE1cYGZnh0U4qM0aTFjBHE,JX77p4eN6LH0sxobmPZH79yqrdumDMipww1Rxk4_820,652500000
269O3y0wdLVrm1xoAwGkl_qc_q6lV_0DPge6sI43TXM,JY8ixMKU-M_BTsdNsar3uXhVJxDmrZWC4C7kJm1Vbxk,847500000
Ms8uQa1XZIYbdMQA26ZHS3hnO5nBoC6G3xvrxDuJ7dw,JZyje9kxQg69XHQGAu9NXZwGapU0YtvoLcEBv5CXwhU,435000000
TEHjbg0NBCTOx49dbFOyL7v-ljT3LykMtsG4lGEfERs,J_9u-_ZfwGr5o-JRUfMtnyz2UHJkjES7KghLPsHWs0o,435000000
UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,J_cnn5Dmr7LIwzA_o8YQEQjDDhctD1ES5haBXPoHOl4,435000000
nAvqHc2ifG6-O8U51Ht5fvx1BTNGQ-L1ue6jVwlHUY0,Ja2F-PqlE2ptoxXAZ_wGowXTSPKIJ8TztbR37lFxQvA,4518750000
y4NsScUXqvssok99VKNt_kgiiNwPxspiij0DCMZrOEA,JafgEyJbDnkwDkw6TUjbkmBG-lBovlLYERANJZNRIUk,435000000
Eq3gnfpqBqOSoUUGEqfEIJfSFOPeKqw2HWUzoiZXnA8,JblVALknAPhccHdH7qNOhNOPHFKrD_2ksAfGDhEFuzg,435000000
cSSmABifu5RIRONaQwhE4ZfKhIkV8TKE3Jh21L8aq0c,JcC4ZLUY76vmWha5y6RwKsFqYTrMZhbockl8iM9p5lQ,4780000000
p0SKW3ckUsesotR01sBUSdv82Bb1TJ4HgPbYIBg8s18,JcF2hvG0_c9bnaIs5ll8VT6OTtdESnIZzys1GHPxEu0,870000000
MDGK9R_iCloN7l0Mqj2HI0eLvzlB2RBqDu6PB9T0QQk,JcTY552bWtjpub2PBP7MBqjN_7b3kqCMo3ejZ6pbrH8,435000000
JiXiLwTXFXP0hdfL3gyIV960D4sTC1Bk_KUO1P1-jv4,JgQdgUBd2s1vYCjA5SBHNcsW93Jlf-ovSu5UXWyw5X8,1086250000
Y-OXP98Mk-BEtHpa8aryg1gVGaqNtfnwJltGCfoZKTw,JiXiLwTXFXP0hdfL3gyIV960D4sTC1Bk_KUO1P1-jv4,7386250000
h87HVSyMj3jab9GwOYQd2ZYVARcF5EJTUuXHybD_E3E,Jin8FC2h04sM2eLor6e_k-GsopIrUrtNgtU3GfzbTZ0,1956250000
TEHjbg0NBCTOx49dbFOyL7v-ljT3LykMtsG4lGEfERs,JjZpU-L0X0g19WTdVUm_LRSg0xexcmm4utvBWR_4jGE,652500000
DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,Jmz74x5g7ftBGcj0qbs7fR8lmt-hLUKkZJCixqI-Rm4,1000000000
h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,JnUhw9RY3kK-Zx3gEK-YjnMggu9CohyLFChw_ee4ANE,5431250000
