delegateAddress,gatewayAddress,delegateStake
DZbalw2LOY5I1gQfYwv73RTuv-8igiu3KZUkSc3bEH0,LSKZ5taMANhACaEHwlY_gzlltF_PwRI3AgAPMLNw5JE,4997500000
D_usQKKQjmAoymS6YnREJbzzfOpZ9bx-Qj5m2LyQW-g,3dTBoAtr9RA0DhNihHvcbInbsMO9nKscXyXarQ82uEM,1500000000
D_zXubpRWd5Z-MASCJMB9EIGkNEu2D_a6GGN1JOpj2Y,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,870000000
Da1awUDKlPxkB-5WTq5ip6ByTajxgmlYoIz-qdYWG_I,jHGSqiQ8IPuPzZLN8ePwO_ddPOz0_C_gauxe-ph3bBU,1521250000
DafeYwCOsgY104JXBygl4fW5aRCfjPVMQenFt38qGmo,pi_PVyBCifSZfwKG1v2BZs3xOL9nVitgw9VK6b7HmJw,1086250000
DbxNym6aZbms8RhA3QOD3xQ146ni6ImEqzYuFq8lOL8,qOKdOncgYREg1mt5eDeHvh0LZUpReI4FvehkYZ6-mcA,435000000
DcND1zS-dsklPJfP0sc7iTGxL0XA3roEG-Q_SkudBrk,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,652500000
DdL9gX8-dAgjAQwKz0gH_TwlHvxg5SWZUyApJ5BQn6A,N64vIXjphKRHrciqRafXleT_dJ_PwgYVa-_kdWy1Xpk,565000000
DdpnQbt3T3N3iGSVpg0e05oTiOQhGGejwDF5UO0PqeM,GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,23527500000
DgQ8u-yDAcYsEHSccR3NAevmRVth949V9NeWnSuVZmU,ty5YtynhdixPERscueTiOl1KA4Y69HNrAaJ2H_2sBh8,1086250000
DhJQ8cOlqSa_C4ZGj5bco2Zv-0xlQ3rVMGBV39E5BO0,0RWuHL1469WYh146-x-5IKtes0WQweqv8d9OehyxFKw,652500000
DhaSTjlyuZOOfskuAiQwzIAEgXyhVMa25bWk_F7voQ8,3Gr4shi-MU94pPC1g3vlMPPl39gffOoZwAcJd8UBtcQ,3693750000
DhfEVFrIZQkq5CKtdZGs6QACwfsTeVAmPGyUHiiXUZs,ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,435000000
DjtT8Mgxk4Rsp5Y_GeZj217fSC9Dx08mmKtm9c6pptM,DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,1086250000
DkJg89QKlB60WnSLIZXBapo-EDFXPCrL24Cm7t1JjeM,WDx-EOdYCZIHwlRGiy34w8_DChRmLeiS6XJ-3RKyL2k,652500000
DkXtILl8YDioKqWYWKzL8GDWXo5ME4lTqtYAG9l8O1M,EhkVW8-6SnOm1UBVI-TJH2Hsmoz9ppv1jQMRaSo2W_g,1521250000
DlPn8lEwPh74wpUD3VzFLZhxxxABQoePctXqTjokxOg,h87HVSyMj3jab9GwOYQd2ZYVARcF5EJTUuXHybD_E3E,4562500000
DlenN74WvlK8hz4ha-VRnAARQIG6jrhkB9RPDfxAs14,qhjZBMNa8EDTb8WaZwJ9vwVgiFbX9VmVmd7S7x80-BI,870000000
DmtgX7ZmkIQk9wqDFhFWBe6Z2ihMZT_5DFyJwu0LHgI,vzrsUNMg17WFPmh73xZguPbn_cZzqnef3btvmn6-YDk,21593750000
Do_-qMoJ4Jsq4gltnyXANHH_OvzatF3nO3sFdrzrNA4,L3E3GUG2jN4Lpp64w45e7JWGKxY4dZ3GHSNWdL5ElxI,1303750000
DogLZ5ULrq6XE1qeyYyGaFj8mAnN3Et0b8E3AC8tO7M,ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,1086250000
Dpo2C6mLSeh8q1gnJXMTRTPp2V6Vq2MUT-NWaaBZnQk,nHTutCF0xhWyEfDZKXEBaOzMQEJ6rd5Y6stAMI4EB_k,1065000000
Dq33BIKMJwa6Q7BZEbcH5xgEnLrGDJeKLTEk_Hs2p-E,JVTzls8_vGow74rbTILPmFqIYIgvTR67MhwXqHdBBk0,1303750000
DreIaBZLWe6dohktbwlJANMHnyHZ4NhHnLysAqgp_7g,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,435000000
Dt3SKVR01m2aSJo5dXWS7AP6j0ZqQSX2px65C5xF-x4,gLQ1no4xBR9H2hzw7F4fYVA7VI_Z5phiB1t0ZKIH2Go,1303750000
Dt4ihM51X93zYe_eSZ3oONkCK59YHRRvP-5woOndYMA,h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,435000000
Dw451e7KzEPgWdZ1kdYUwq0Zf4EvRFnTcsjjQtnUmes,MTMnfoaDDyFBPy_YV2cVuVU3xEsryGhA9bZDxNVh5_U,3693750000
DwYZmjS7l6NHwojaH7-LzRBb4RiwjshGQm7-1ApDObw,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,5648750000
DyX9PrS_bsVL4gJp9JtRJZZkVJ9RTl6jj3_kNbzGBmk,SCOKnowXkWX27XM84Tk7gEt7mF24Qfdh5J0J4KKPNLY,1303750000
DyXHwAmxjPT4g4s-0j89BM96hXfKHiU9hIn4X1Y-WZ8,O94QpUJ4oZ8gXlAJMV_xcigO9VyD3Kgf_wI7hTo6SGM,652500000
Dz_ZBUwWzalnq-IOx_YdKY_mkoF2ZiM_z0iSrUKX--I,PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,1303750000
Dzh6nTNjO_A3CdgQ11ZoVEyx9WlbMrBD8zAua5KS8Wk,3Gr4shi-MU94pPC1g3vlMPPl39gffOoZwAcJd8UBtcQ,3258750000
Dzq5QY04piObCVNOt4_n5bVQ-soNT99o13BbZF063KM,88TfXbrWazBDxwzZkd2K0zEtmMR9TXMOfYQ-u1WfV2I,6582500000
E0MC_ibnkhEMzJGwihznTzxt9j07FsC831IL5USdIHc,TlZUBXVaCY5mvVX4IUjFR3FcMhkmnTAWikzuWlAc5_M,6083750000
E0Wr785Wbw-x7JRSePHKEUdov9vW0VAfyQI2BQ9kwfs,eSRbMNB_wkZiiVeu2Axw5OC9AnRV-zU-vj_WDPbX-JY,2172500000
E4jEheQD1S64H9MrX1bShhPSWdKKWREJSuUjxcDXmm8,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,435000000
E59_jbJ2JS1W3YcmhWvW2Ozr_fjyo4-dzr1c7nIHKDM,JckL0gGb5prOKo7jOwBPAk7YJHC2plZeEGdVi-YsblU,435000000
E5_wuEGK4RO5YJDJutYqxwqLI-HY12qJYqv6iY-UDdk,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,3411250000
E5xtFxO09rr7YOplZPnRLUZvVKoKeNREpNKnwvGpTIs,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,587500000
E8aXgHwiwoRjCpUq0EAnvKqNMehqH86wJXV1sdOC47Y,hwix8tvuOHBAhsuBfE_cV8UrG8FPmtOyc3jTko0aSaU,435000000
E9L6qN5fZiE-Q7nkcjEFkRe3WsaNgkxTTFLqXoe-KbE,SPBqEhHPEitm3lcLwepcXRHEbRCW82G3juwR99rK5I8,805000000
EA9r7F57hfsnFYq1rqnWvW-oV1alGyy8tocA-EF2IzY,uQmgimaXSc3qeTYRjiqj9Nx_GHfxdTWMprQuyRawnek,652500000
EAel2eAqn6_dBwZUhBEdbe_DAPMlujsTYgo1hu6CJ5k,RQbIsdPpKShzE_juXB4e0YL2b_AGCieF2tKh2uUWg7M,1500000000
EB76rAg5Kh4VEmrHHMuJlOc2r5nE6AFWuNvSvrvXcB8,4-mp3nYhEFgR9tehIwujKnJjgpe0yiRbGdGgTcbsXAc,543750000
EEbxkdRW6lze3vaxI1lfbkd1ynubZS09pQ10S9yiThY,arn_Hkv7mwX1HALJktsiaYg_bXc5aBeddicvVf6pla4,3476250000
EFJ2lQP7hbsAE7TajexjzhA2hWioAKfLaIu7Cra8TI0,vHc_rayu_X2gYzbxRQA6ynn21AHlxd_I8WMW39lLDWs,1738750000
EGtJMjCh51OWdJtfbIJBzwABdR25iio3fPaxyF6F5iE,TYHjq5FHwQnRqbZkLTb7mDemLIb-x3FP-rOv-0YXNwQ,435000000
EGyYtV3J_kSX9LNBlri4jvMsKMSZnJ1jInG6SxJG6rM,adJdVInjVz_E8lrKbt6bQppXuauy5da30Q5UNwUIgug,9002500000
EHakVYcnxwO97IAK56JRmnD2NdDO6AGw-6rUQ-hDBRg,lC5I5rQvGZn36DodBvWiMD_abkprE20p6GgGiZakk9Y,738750000
EHfAkfEIk2SC8aG6X9Wi9ilE8EH8PxKXq6KlcIVshto,iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,738750000
EInZjXtQ5-ivzBr2EOxyxXcumQCNPPu6e85a6FtQk7Y,ZNsUG7VnUdL8-jAChetRPbGwfwD4RFDU1_jA0bsFzLc,6517500000
EIzVD1tc1nHvwBqfXSeMYIOihlGC92MuTGo1hH6wiHI,tncUYUIOfIib-izqoGbVVO12LiZTjzh6YQYNenD2kH0,4562500000
EJhaIaDMtyV2OokM1Kvg5fVebpZ87IJKZ4jBKNcQ4r8,lC5I5rQvGZn36DodBvWiMD_abkprE20p6GgGiZakk9Y,870000000
ENgcpzYmNcGdab3_H7u-NbpEwh5XZc15jAmOGagAbPo,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,1086250000
EO54_9d715SEqSXxx-nNsXqMyRgqyrYNIqb_OXSxSXA,GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,5648750000
EPA-07yUEfLsX4ntScr79-uFyXYzykQyk8jZ3BRUwm8,xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,2172500000
EPk9V6pKHuip8Hir3eB1qMzaYTZ-LID1jy9PT--1rt0,LSKZ5taMANhACaEHwlY_gzlltF_PwRI3AgAPMLNw5JE,1086250000
EQ7Tnk_FuAAeIkax8-JlBxeMtgc6mrNRqL6opiqWLos,6_VgeTao81VT-skokWhOufqplGGSE9pAod4vtxM91SA,3693750000
ETELM4c76hA8FDHxcAr5_KH8PmNGafT4XCFbNXfjkAE,NgOdSkrHcK1YvPqWPoTxCpCe2lN7jsBjp9M1oFl-euE,565000000
EUKgzOpPLotdWme6_HV96bI0bh91tIOSSHiGIpAJu2Y,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,5213750000
EUQVAVg94rnoMYf2I5hdu5_TD1ijjh5i8xYgprc0gfA,1H7WZIWhzwTH9FIcnuMqYkTsoyv1OTfGa_amvuYwrgo,870000000
EVTpR0vjZpyBhPt_CMwGjjnpa88Jnb8Fjm0KqE1sJMc,SzKVrTQxkKnjR7vElct7Wn7FyVk1X8KBHRrdtiW7sLs,652500000
EVi_DAfMpiQo6OKI8gXEXMFkKgO6UHty90SY4TBROXk,tncUYUIOfIib-izqoGbVVO12LiZTjzh6YQYNenD2kH0,3455000000
EVmJyeJ_ZLNRs34XOdYI-UXVZWm6ZMaPqVVoCdQxFZE,cSSmABifu5RIRONaQwhE4ZfKhIkV8TKE3Jh21L8aq0c,435000000
E_JysjjQg8A1BMsHJB8Yd2nkwu5wn99WE314hmll9II,cSSmABifu5RIRONaQwhE4ZfKhIkV8TKE3Jh21L8aq0c,652500000
EdMgX3aRQtdWiXt5DrbmNvVSGCFaQqiWCMRgk5ALzc4,lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,522500000
Ee-s4pGFTG-C29vyMjhQme5uuCwku9nEkHu6zvDPvOg,ty5YtynhdixPERscueTiOl1KA4Y69HNrAaJ2H_2sBh8,1303750000
EfDrBUCyw-WifqUekHn067HPa3eAndgACsKBB6ldsSE,Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,1303750000
EgDgJ31sDOTUgJU0zJxsVcjhCV9z5s-0pb3iM9nP_8U,jrXpso-cLOsuclJM3kwLrSY-X8MbfBNMs0AJbqVIKgU,652500000
EiG4s8h_rwthylrjzmNX6qKfk6x9eW9Xt5qWBqSwHxY,Y6MvWpH-KGBsdmib83eiorjFHUMhkUV9HspQhT7rsjw,652500000
EiTgN1z6vdBSrEoUCnvnc8t76S_7sSan4_8ILw8FSx4,Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,435000000
EjWrcVtrJHwYlKiB-1f2PZbKCfMewZVGIqXdHyH0QAM,TEHjbg0NBCTOx49dbFOyL7v-ljT3LykMtsG4lGEfERs,3042500000
ElsAJ4dDOk7VG27iGLCsS-wMMWrTMqsXgX1azcWjL_s,nHTutCF0xhWyEfDZKXEBaOzMQEJ6rd5Y6stAMI4EB_k,1521250000
Emo3DfykBRKoJo8Fj9Lr5cmR0xfXTaO0uBLjq6drkJI,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,870000000
Eprzn8ufEjFDFceyEGiMtXYpyItXHiKZMjFPs4S7iDw,qNPdvpt_iC1f3uRfmh5GPpwMPRNujWdddb7M9gWlkDU,1303750000
Esy1uii1jqhajYy6wI0-p5-q8gbr_SS5nhL_nSqRkmQ,iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,8742500000
Euzilc1EFbBxOwMYfEZQbguCgKu43kXcEhEJL3oTHjE,D3ptaecv8R0f1KsOmzXids-LRfkdOsxir7v6hOigHGQ,630000000
EwwxwQjpmM926BmdcvhQpupJozsDg2vQmHF-RUTGjUU,NgOdSkrHcK1YvPqWPoTxCpCe2lN7jsBjp9M1oFl-euE,5431250000
Ex3ueYLW06-gMC1nwWaLPlwTWYn8YQ5eTAd4nxNfA1s,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,435000000
ExqtqTRMA3MSmw3wBNYauyvMQSQ5AQhuUaA0GF9xOmc,ciQ7RQ8QPPv3bGoMfN2SlYIr0n8ZDLZ7_aDW-hM9pLQ,3258750000
F4msjpP2UNsc9OUvNlldP-KehCD-dIIDgNV6Msm6FXE,KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,2563750000
F5JElTTp6ATu5Tfw8RIkowRH3b0IYT34qPINloSkOH4,nHTutCF0xhWyEfDZKXEBaOzMQEJ6rd5Y6stAMI4EB_k,1738750000
F71-9ksRb-N_PifRMeRoJ9LeZ1eOfy7Kr25ieSw5-2Q,WD2M7uCkX_5wrgR1FntjAkU1iyZQ5ssIhAfeosPhmFw,1086250000
F7D4WvsMois353VFCJkBBEPukI1KJs5eW-jXuY70qoI,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,3476250000
F7s3HXjgB3GC_B98_LiGvlSyCJkyYZRGCfPnLi0s1X8,iyCclzxNP5pWKCynz0hBZHyxDcdGt_h6F2QX457jVxk,2390000000
F98dYT8JJmfiQ-XwGruhTTgYhUtCCkquv0iS_sd8sTs,uAsYw8-vGL6zgyDfImyW2MkiqI8IV2FteK_Fzz-JGWk,3693750000
F9dWqoqSMzC3oyigfhezyT0fzc5BjhIYVSqcQWOgDq8,KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,2390000000
FARt4ASDQyO40iY3JYkH0CAEPctkiahGUKtWmouIiHg,YlprxxUDtRCP2Ewfn5qEOQ0j1w_qLc9R6V6TnZ9HNSU,1130000000
FBMFXtEphNPG2sRCiDDJWHzIWSKzvCSeI4rW6nSFE30,Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,8256250000
FBRe6bnb-hTM57WU986Z-KxseJkmn6LIXebEToOYc2Y,5wseWFMo4M1BsCJ_lxIU1bbLH7vMTL-SImx_x7eeCYM,1086250000
FDUH0kZ9McNtpAx3gXTQcMR4dMUTJ1fZU_10JM1Yw4M,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,17445000000
FECumNUWri7n8HELN7ZWrnhNYZcv0Q8G6aEt0MWV1TE,O94QpUJ4oZ8gXlAJMV_xcigO9VyD3Kgf_wI7hTo6SGM,435000000
FEb4D1yg2owV2dG6TnAdwCULptJm6RbY_sb24VGLrEY,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,13656250000
FGeASPqWw9nu7zddRqDQG2eTNNjP40atg-VsveXPgCI,BFHYPcc5DmqQMp8OsdiMK_AFy7eNBVnUwNbQHs8e_Pk,1500000000
FH_JY43aeHKvEG13mQbFkrldYpZyY9t5bwBbue_jyk4,wlcEhTQY_qjDKTvTDZsb53aX8wivbOJZKnhLswdueZw,652500000
FHuHYrPZ3N2yDx4kwvgaYQfCZhBbq9LAhWsPB06RAa4,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,1956250000
FJYmjg6e3_cZrJO6aUu0PPXfz51-ItpYHer9qIcdrBw,jrXpso-cLOsuclJM3kwLrSY-X8MbfBNMs0AJbqVIKgU,15511250000
FKRRkHFsSm_6jk_wuwjEEj9KTGkNxI3TnrMAPeEpPgo,KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,652500000
FLmT0XJL5lPVxKTUlZMAMobgCtOWqjdqhy7bMs78qn4,DubkiWVLcDc1mpE_xlZpnvmjIDbsbjt2pzuFFr_7gs4,870000000
FOU2CyouE-6hnwpjNo2Mj-1YlsB3IWw9BkhlaqxWbS4,DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,1956250000
FQt8YlHkdOzQuh27nAXLg_tbFaXVRgU0ceWQLXn_VM4,J2AARe8Jzi2ttgjDWAtHLXgdd93psesyRUuvg-LN2tg,565000000
FSAlsCOUzzCNhMlMIsO4DGI6l902fCh8VlUHnxiMzLg,KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,435000000
FU1Y7BUs3nhfwXn7HQPF8ToLKzfMnrlAVDv1Hme9K9g,JckL0gGb5prOKo7jOwBPAk7YJHC2plZeEGdVi-YsblU,2390000000
FUDNxXRbmSvhNTYhf5YU1hsFmGZBfR41yYx_xpKEHrk,wlcEhTQY_qjDKTvTDZsb53aX8wivbOJZKnhLswdueZw,435000000
FV0MJBottxGS4kWJKyCog86adnYOsJQmbVMaZAgnAPY,1gQCULHEJg2dryFHqRvqHpy0TYC39xu0Vm6XImGsJn0,3693750000
FVA-FE-9nwgjaND-MfPXLnEAxp7_pZqwIdfFm0lP8tk,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,673750000
FVLD8LCEyVB6-t1anmVa1PoxY45LYQrpldOIMoeud1g,jHGSqiQ8IPuPzZLN8ePwO_ddPOz0_C_gauxe-ph3bBU,435000000
FW9gkJOtAK1d5cIez3-6Fd9o4xbjVI4F1GarGW90ltY,arn_Hkv7mwX1HALJktsiaYg_bXc5aBeddicvVf6pla4,630000000
FX7HajkK8geGFgAsMhhRR-DG6zdn07SzME9mI5dN8gM,gLQ1no4xBR9H2hzw7F4fYVA7VI_Z5phiB1t0ZKIH2Go,2390000000
FY6PiXobPQ5CQPCm0ykJVePolYG2EG6llmb9FI9VJSM,cSSmABifu5RIRONaQwhE4ZfKhIkV8TKE3Jh21L8aq0c,652500000
F_JnU7BzzeX23-4CZo_WurZgbIN6HVpM6ds7nmiYwAo,D3ptaecv8R0f1KsOmzXids-LRfkdOsxir7v6hOigHGQ,652500000
F_ir0-TNAfeDgXITfAR1n0jG6UTL3geWrCQeCmr2khc,iyCclzxNP5pWKCynz0hBZHyxDcdGt_h6F2QX457jVxk,1303750000
FcfEMz69HsKBYtDOp0miKj5WjQ-UztyQwJqfSAffrSY,NgOdSkrHcK1YvPqWPoTxCpCe2lN7jsBjp9M1oFl-euE,3476250000
FgaufFsQcDcVm0BSdEnextSei-82cuEXSLQhB6FK6JM,-RlCrWmyn9OaJ86tsr5qhmFRc0h5ovT5xjKQwySGZy0,978750000
FhubSugVhmko8Vc-uxVK2jgedgiVHEdIM3Vsh_qiAYk,1DkiG-bX-EnXBHtIYnBPLHXLLUQtTZiw9qgMgRrnahA,6061250000
Fm9G2EL_Y8CL_my7dGMrDcLZ8ODseuZzDAfIu0RNtDo,PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,2390000000
FmRosnPQ9vAhKWXDo0MwNYlr59KJ4mKKIN1ADAtud6o,XX4ssz8MKbXvbVXhBRl84TWDDwkkme96lMkjpL7IpXs,1086250000
Fmh3YeG9VMAeZML1aXxRs2LTQuAkftQYw1R5EW-lOtQ,qhjZBMNa8EDTb8WaZwJ9vwVgiFbX9VmVmd7S7x80-BI,1086250000
FmmtZMpSTZ8SPz1MeYQNoF1PCClR8L6tfm5gBIP6yxw,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,2516250000
FnS2BrDlR7Jjcib6GwI2-TCMf_FRuJozJ8ZqPAnLofM,ciQ7RQ8QPPv3bGoMfN2SlYIr0n8ZDLZ7_aDW-hM9pLQ,435000000
FoOrYD9ooDVVpaHp3WOX4PPwX75Zg67ZMj_4lQhT0Zw,uVOjyKg5SMzjHjqBz6VVoMi0Fz09ReBhPvNbD8RIFjM,435000000
FohHo9KFh_Iile__M70tRJYLrVgdmUgcnBYaLXdL5Rc,KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,2390000000
Fpt7joLEuCnx3oCz9wyN1CvyUAxH7F9RcpZppQujAUg,pi_PVyBCifSZfwKG1v2BZs3xOL9nVitgw9VK6b7HmJw,1086250000
FrbofT9FU23JtRzzCzIfUkZYFjgSAb4wVlP7rKGGB1Y,KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,652500000
FrhPDt_FotNacW__ebQdb8Gs_7x5vPM2yLisl0K2GZQ,KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,1086250000
FueGFC4vuspCFaMJ6b4ff8Yovb41mQGq7w3cO824BhU,UejpsMGr8KfrhgSw4WSjC7Wq3fi2a_IHQA12WsRIXgI,435000000
FvS5iWw6VjREYVAAV8Ra3nBPmRWaUhYyLmWnqmVTIIs,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,2172500000
Fw36d7uDru-utClVUTjmlxeXSPiOZoa10vXgfhg-3fY,WDx-EOdYCZIHwlRGiy34w8_DChRmLeiS6XJ-3RKyL2k,652500000
Fwb4Vmmpqxqn0HR-S0gMLiyDf5GsOCxHgyMWSzrl7Ls,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,565000000
Fx0b3swbuyJ1enSOQigECbpecaZe-hAHZzrqQEA1VsM,-C5AiYcMmrOFHrnQwhJg1Xtzhz23T0zNB0ACge1otHs,435000000
FzNE-Mq_FuT-ZSclspuKH8vUJ9BuFo2vNuxa_z0VKgg,lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,652500000
FzQv_IfqTU07_B7CZ_Pc8miNejEepjkoYUhsHoLjuUI,9my2TT05SwQrk8TCXmASpr3nh_DuEIKh5GicUfn4d-Q,2390000000
FzvJt_e15jjz3rx6yExApgIIi-JxemoRzT4b5yvQOfQ,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,3476250000
G-j--9Wgf2spyLgH6hPhWpwMiHvLyQzn3XY9dKLGmxM,9my2TT05SwQrk8TCXmASpr3nh_DuEIKh5GicUfn4d-Q,1086250000
G32N4KiRZp3LphpzuFU3i06AdVoffctT5TOpmMIbd9U,6_VgeTao81VT-skokWhOufqplGGSE9pAod4vtxM91SA,435000000
G344VRRtuNYUfGh1ouIYrmzXFbaOzAMZU_ZDxMhyrik,s4JPHqCNvdVspEYm_BGd8SIRzVvsj9e4bMFcSnnRG5Q,1303750000
G3ZVZqxQ7h14M04zn7iS20AmHzP63Ufi8uGJtGorpjU,eSRbMNB_wkZiiVeu2Axw5OC9AnRV-zU-vj_WDPbX-JY,2390000000
G8jvN9gQlLxHxlgDgl3sFt1Q-hBtjxoq6dcpw4gJV3U,RQbIsdPpKShzE_juXB4e0YL2b_AGCieF2tKh2uUWg7M,1303750000
GArlwP2IQY8YpoowaN9-p0X6tJI9cdXjeaMD8njHJhY,cSSmABifu5RIRONaQwhE4ZfKhIkV8TKE3Jh21L8aq0c,1521250000
GB0NzdthX35SWtVI_g4OAZNZEvyJ8GVN2ZbD3W9YQMk,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,2607500000
GBrbTU1YVYvB0y9a6J0RYg_rpo6Nz7LGJcFf5A8zyeg,eSRbMNB_wkZiiVeu2Axw5OC9AnRV-zU-vj_WDPbX-JY,5431250000
GCS7Bhgaw-0V5sQwtmRoP1znvY90R0e9iJ8uAWBnPWU,1LUv6R9jUc7_eqhyOAnPjevurdO5tRqAAUGTdd57yrw,2607500000
GIdeF-0Dk0QhZU1qkVII7ih6EbOPUxjEVsRLXfNSKHg,lKV8q3FaFKGL4bYkszchbB075LkyDsJ5gR8ia8yAHSc,435000000
GJ6cPKeeu6oVUGEOcdQRmRFiRHJqocvL5yHVW_5qaHA,uVOjyKg5SMzjHjqBz6VVoMi0Fz09ReBhPvNbD8RIFjM,435000000
GJC6ftcjRjTat_Gs_8IXkAu8Q2jfwWTks4TgWDFGScM,sgwcpaMBBy1St_I-sczkueEREOuDTt74JAOBE4mHFCw,1738750000
GNih68zPAXE59pLTzHgfq6uMwsKke9pF8IiUeIaSHIE,h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,4997500000
GP9QiYnyr3oPjVBVNKHYCKEhGPa9e4e4vV4Ler2TXkE,llpFQs81WBNqU5q7PDUnkkyzgMXtCOcqyL1nTvjKngc,891250000
GQ0sUphBR6HQpAQs6x9uqftyZkWjUAr2Wf4YyaXfubQ,R3M-B9MxQroHoAzY7-Xeikxit2-s6f3WY927CgvJsh8,435000000
GQnMHXN_yaMCtD-EEOerVVhrvN2dzFyvzEM1rhqOXEQ,DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,673750000
GREE4qe_YWBzgzDWZcfbdfhYH5nbnuYdWk0WYdIdc-w,sgwcpaMBBy1St_I-sczkueEREOuDTt74JAOBE4mHFCw,870000000
GSE07s5s2fX3DM5DhWKOW0byHWUzUcqBw8-iQRpxgpY,vzrsUNMg17WFPmh73xZguPbn_cZzqnef3btvmn6-YDk,435000000
GUK_JhaVjuEiypugbq3yeb2pHxBH6bpb20sDmr0KtGE,WEbn8SoCyjiRBEoV2JMV_F9SjW2aICHbBxVnJfyshb4,2390000000
GW_IVY6hrWTy4wUQ03Gd1iFr3vxzOBQW6lguZN4v-6c,GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,435000000
GXBHn5k4gc2QXioU0e9P_v1GuNahWwX2nz2El7uE_x4,vre10i-34tcT2vRXq6YV8lCF_q9dHhK7i4Oc26lBzvc,630000000
GXwY5GdvyIlmVot97eWk6GQG7TBN3Pan_Xs353zFbWg,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,435000000
GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,uzESID1JQp8m4RO7YjfVZ8eWtRsSrxLp1SilTj7psB8,19356250000
Gat8qQQ4amLkKUc4WakTVFyXK5-Kkg5hVyLhGHKPOZo,1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,565000000
